revenu_mensuel_net,revenu_annuel,charges_mensuelles_totales,montant_demande,nbr_mois_remboursement,anciennete_emploi_mois,type_contrat,TARGET
621.0,7452.0,404.0,547.0,10.0,25.0,CDI,0
1231.0,14772.0,688.0,4655.0,34.0,51.0,CDD,0
712.0,8544.0,463.0,1307.0,12.0,49.0,CDI,0
1912.0,22944.0,513.0,2326.0,9.0,46.0,CDI,0
621.0,7452.0,404.0,1001.0,9.0,224.0,CDI,0
721.0,8652.0,469.0,1606.0,36.0,19.0,CDD,0
2145.0,25740.0,690.0,2039.0,13.0,33.0,CDI,0
884.0,10608.0,554.0,3667.0,23.0,25.0,CDI,0
1026.0,12312.0,574.0,5087.0,31.0,48.0,CDI,0
1661.0,19932.0,568.0,10201.0,25.0,35.0,CDI,0
2771.0,33252.0,766.0,6504.0,21.0,127.0,CDD,0
805.0,9660.0,523.0,11201.0,26.0,270.0,CDI,0
1231.0,14772.0,541.0,1210.0,19.0,30.0,CDI,0
1132.0,13584.0,548.0,1897.0,16.0,67.0,CDD,0
1452.0,17424.0,623.0,1174.0,14.0,26.0,CDD,0
2068.0,24816.0,800.0,8520.0,14.0,9.0,CDI,0
1452.0,17424.0,607.0,1267.0,15.0,16.0,CDD,0
2572.0,30864.0,1072.0,7284.0,34.0,15.0,CDD,0
1026.0,12312.0,491.0,959.0,16.0,115.0,CDI,0
1231.0,14772.0,582.0,11784.0,34.0,119.0,CDD,0
621.0,7452.0,404.0,679.0,20.0,5.0,CDD,0
1452.0,17424.0,616.0,4378.0,34.0,183.0,CDI,0
1912.0,22944.0,527.0,756.0,9.0,8.0,CDI,1
695.0,8340.0,452.0,1635.0,27.0,30.0,CDD,0
1912.0,22944.0,635.0,14350.0,36.0,66.0,CDD,0
3942.0,47304.0,1332.0,12184.0,25.0,131.0,CDD,0
1748.0,20976.0,727.0,1672.0,23.0,179.0,CDI,0
2975.0,35700.0,1554.0,7748.0,24.0,7.0,CDD,0
1319.0,15828.0,546.0,6861.0,19.0,276.0,CDD,0
899.0,10788.0,584.0,815.0,27.0,7.0,CDD,0
805.0,9660.0,466.0,733.0,22.0,309.0,CDI,0
1661.0,19932.0,611.0,4378.0,36.0,27.0,CDI,0
1026.0,12312.0,667.0,7669.0,34.0,80.0,CDI,0
1912.0,22944.0,686.0,5062.0,9.0,36.0,CDD,0
2145.0,25740.0,861.0,1814.0,16.0,52.0,CDI,0
725.0,8700.0,471.0,617.0,11.0,53.0,CDD,0
1231.0,14772.0,600.0,871.0,12.0,103.0,CDD,0
1758.0,21096.0,745.0,13270.0,30.0,51.0,CDD,1
2351.0,28212.0,866.0,5496.0,20.0,79.0,CDD,0
1026.0,12312.0,501.0,756.0,10.0,47.0,CDI,0
621.0,7452.0,404.0,622.0,10.0,18.0,CDI,0
1231.0,14772.0,800.0,1655.0,18.0,75.0,CDI,0
805.0,9660.0,480.0,959.0,13.0,15.0,CDD,1
555.0,6660.0,361.0,550.0,9.0,54.0,CDI,0
2145.0,25740.0,835.0,7284.0,28.0,111.0,CDI,0
1771.0,21252.0,723.0,3958.0,20.0,10.0,CDI,1
695.0,8340.0,452.0,914.0,20.0,35.0,CDI,0
555.0,6660.0,361.0,815.0,20.0,54.0,CDI,0
1452.0,17424.0,944.0,1210.0,21.0,161.0,CDI,1
1026.0,12312.0,536.0,6061.0,26.0,50.0,CDD,1
1231.0,14772.0,524.0,3888.0,31.0,76.0,CDI,0
2145.0,25740.0,755.0,5401.0,20.0,28.0,CDI,0
1026.0,12312.0,667.0,1851.0,21.0,127.0,CDI,0
805.0,9660.0,444.0,1092.0,20.0,360.0,CDI,0
1026.0,12312.0,580.0,1814.0,25.0,152.0,CDI,0
1564.0,18768.0,677.0,770.0,18.0,46.0,CDI,0
621.0,7452.0,404.0,3691.0,31.0,32.0,CDI,0
2076.0,24912.0,1128.0,1092.0,20.0,62.0,CDD,0
1661.0,19932.0,643.0,6061.0,26.0,129.0,CDD,0
555.0,6660.0,361.0,601.0,19.0,12.0,CDI,0
805.0,9660.0,486.0,959.0,15.0,80.0,CDI,0
557.0,6684.0,362.0,1367.0,27.0,15.0,CDD,0
805.0,9660.0,523.0,1092.0,20.0,17.0,CDI,0
1026.0,12312.0,474.0,1838.0,21.0,53.0,CDI,0
1132.0,13584.0,736.0,1635.0,23.0,226.0,CDI,0
805.0,9660.0,522.0,1680.0,26.0,124.0,CDI,0
1026.0,12312.0,667.0,7284.0,19.0,46.0,CDD,0
1912.0,22944.0,755.0,7890.0,36.0,7.0,CDI,0
1231.0,14772.0,489.0,7284.0,20.0,36.0,CDI,0
899.0,10788.0,480.0,11039.0,27.0,44.0,CDD,0
1554.0,18648.0,1010.0,9464.0,34.0,28.0,CDI,0
555.0,6660.0,361.0,1705.0,26.0,222.0,CDI,0
621.0,7452.0,404.0,959.0,9.0,102.0,CDD,0
1452.0,17424.0,633.0,2815.0,20.0,196.0,CDI,0
621.0,7452.0,404.0,1178.0,21.0,47.0,CDI,0
1231.0,14772.0,481.0,1092.0,20.0,71.0,CDI,0
1912.0,22944.0,647.0,8339.0,34.0,67.0,CDI,0
2227.0,26724.0,889.0,1606.0,16.0,71.0,CDI,0
1026.0,12312.0,496.0,10201.0,28.0,86.0,CDI,0
2094.0,25128.0,758.0,3873.0,16.0,65.0,CDI,0
1026.0,12312.0,667.0,631.0,12.0,42.0,CDI,0
1026.0,12312.0,667.0,895.0,15.0,127.0,CDI,1
1912.0,22944.0,1021.0,3497.0,20.0,51.0,CDI,0
555.0,6660.0,361.0,522.0,8.0,24.0,CDI,0
621.0,7452.0,404.0,6061.0,31.0,148.0,CDI,0
1452.0,17424.0,713.0,2039.0,20.0,156.0,CDI,0
3189.0,38268.0,1253.0,4378.0,31.0,9.0,CDI,0
1231.0,14772.0,562.0,2322.0,23.0,67.0,CDD,0
1231.0,14772.0,607.0,2815.0,17.0,68.0,CDD,0
621.0,7452.0,404.0,5465.0,34.0,235.0,CDI,0
621.0,7452.0,404.0,2404.0,15.0,30.0,CDI,0
1026.0,12312.0,557.0,6061.0,27.0,92.0,CDD,0
1231.0,14772.0,800.0,815.0,19.0,59.0,CDI,0
1452.0,17424.0,531.0,1888.0,21.0,13.0,CDI,0
3942.0,47304.0,1805.0,13768.0,36.0,42.0,CDI,0
1452.0,17424.0,556.0,5300.0,24.0,10.0,CDI,1
919.0,11028.0,503.0,1487.0,25.0,337.0,CDI,0
1026.0,12312.0,667.0,5467.0,13.0,81.0,CDD,0
1026.0,12312.0,526.0,1210.0,21.0,30.0,CDI,1
2076.0,24912.0,1254.0,1606.0,14.0,249.0,CDD,0
2572.0,30864.0,709.0,5144.0,13.0,35.0,CDI,0
621.0,7452.0,404.0,573.0,9.0,5.0,CDI,0
3942.0,47304.0,1236.0,3119.0,20.0,44.0,CDI,0
1661.0,19932.0,835.0,855.0,13.0,46.0,CDI,0
805.0,9660.0,523.0,1336.0,19.0,36.0,CDI,0
805.0,9660.0,523.0,11039.0,24.0,33.0,CDI,0
1661.0,19932.0,708.0,2039.0,26.0,25.0,CDI,0
805.0,9660.0,487.0,1210.0,27.0,46.0,CDI,0
805.0,9660.0,484.0,3278.0,34.0,120.0,CDD,0
2771.0,33252.0,1358.0,14593.0,32.0,58.0,CDD,0
805.0,9660.0,523.0,1092.0,20.0,37.0,CDI,0
1912.0,22944.0,623.0,2039.0,20.0,5.0,CDI,0
1231.0,14772.0,509.0,2039.0,21.0,152.0,CDI,0
1231.0,14772.0,744.0,10968.0,24.0,98.0,CDI,0
2572.0,30864.0,1205.0,4926.0,28.0,260.0,CDI,0
805.0,9660.0,490.0,9652.0,31.0,110.0,CDD,0
1026.0,12312.0,667.0,679.0,20.0,62.0,CDI,0
1771.0,21252.0,1151.0,1487.0,20.0,7.0,CDD,0
621.0,7452.0,404.0,1210.0,15.0,13.0,CDD,0
555.0,6660.0,361.0,502.0,9.0,195.0,CDI,0
712.0,8544.0,463.0,1092.0,18.0,11.0,CDI,0
1347.0,16164.0,626.0,4655.0,34.0,9.0,CDI,0
899.0,10788.0,482.0,2282.0,24.0,46.0,CDI,0
621.0,7452.0,404.0,539.0,15.0,34.0,CDD,0
1661.0,19932.0,783.0,925.0,10.0,109.0,CDI,0
1452.0,17424.0,508.0,4378.0,31.0,65.0,CDI,0
1231.0,14772.0,695.0,1917.0,26.0,45.0,CDD,0
1661.0,19932.0,1060.0,7812.0,19.0,158.0,CDD,0
1912.0,22944.0,587.0,815.0,15.0,7.0,CDD,0
1026.0,12312.0,477.0,679.0,20.0,44.0,CDI,0
919.0,11028.0,597.0,613.0,16.0,14.0,CDI,0
1231.0,14772.0,465.0,6061.0,26.0,52.0,CDD,0
805.0,9660.0,522.0,1170.0,26.0,76.0,CDI,0
2145.0,25740.0,1241.0,5908.0,14.0,67.0,CDI,0
2518.0,30216.0,1182.0,14593.0,29.0,172.0,CDI,0
621.0,7452.0,404.0,4378.0,30.0,41.0,CDI,0
805.0,9660.0,452.0,1561.0,16.0,22.0,CDI,0
1912.0,22944.0,606.0,9770.0,21.0,25.0,CDD,0
1661.0,19932.0,552.0,8520.0,20.0,90.0,CDD,0
1026.0,12312.0,559.0,10201.0,24.0,360.0,CDI,0
805.0,9660.0,452.0,4655.0,22.0,41.0,CDI,0
3597.0,43164.0,1175.0,12328.0,31.0,80.0,CDD,0
1912.0,22944.0,732.0,8676.0,34.0,59.0,CDI,0
1026.0,12312.0,459.0,679.0,20.0,44.0,CDD,0
2351.0,28212.0,904.0,1010.0,22.0,63.0,CDI,0
2351.0,28212.0,881.0,4378.0,24.0,78.0,CDI,0
805.0,9660.0,485.0,2039.0,10.0,33.0,CDD,0
805.0,9660.0,523.0,6248.0,33.0,35.0,CDI,0
1231.0,14772.0,479.0,1515.0,12.0,39.0,CDI,0
919.0,11028.0,454.0,6061.0,31.0,24.0,CDI,0
1452.0,17424.0,806.0,8102.0,31.0,26.0,CDI,0
3597.0,43164.0,1284.0,1806.0,13.0,17.0,CDD,1
555.0,6660.0,361.0,2203.0,14.0,14.0,CDI,0
712.0,8544.0,463.0,6913.0,23.0,133.0,CDD,0
805.0,9660.0,479.0,779.0,8.0,6.0,CDI,0
555.0,6660.0,361.0,2515.0,26.0,142.0,CDI,0
1026.0,12312.0,495.0,4655.0,21.0,34.0,CDD,0
1231.0,14772.0,800.0,1794.0,13.0,24.0,CDD,0
2351.0,28212.0,734.0,9807.0,36.0,63.0,CDI,0
2145.0,25740.0,681.0,4091.0,25.0,25.0,CDI,0
1452.0,17424.0,892.0,4378.0,21.0,54.0,CDI,0
1026.0,12312.0,667.0,3958.0,20.0,37.0,CDI,1
805.0,9660.0,444.0,526.0,9.0,50.0,CDD,0
3942.0,47304.0,1587.0,7284.0,20.0,26.0,CDD,0
1452.0,17424.0,571.0,13934.0,36.0,10.0,CDI,0
2351.0,28212.0,1062.0,1156.0,10.0,47.0,CDD,0
1026.0,12312.0,543.0,3898.0,29.0,43.0,CDI,0
919.0,11028.0,564.0,7890.0,34.0,137.0,CDI,0
555.0,6660.0,361.0,1625.0,36.0,14.0,CDI,0
1912.0,22944.0,568.0,7284.0,20.0,44.0,CDI,0
1231.0,14772.0,783.0,6061.0,31.0,25.0,CDI,0
1452.0,17424.0,513.0,13154.0,36.0,31.0,CDI,0
1912.0,22944.0,803.0,3768.0,13.0,15.0,CDD,0
805.0,9660.0,523.0,1092.0,20.0,34.0,CDI,0
884.0,10608.0,448.0,815.0,13.0,32.0,CDI,0
1152.0,13824.0,558.0,2039.0,9.0,60.0,CDD,0
555.0,6660.0,361.0,2487.0,15.0,52.0,CDD,0
621.0,7452.0,404.0,559.0,18.0,235.0,CDD,0
899.0,10788.0,447.0,4957.0,35.0,5.0,CDI,0
1661.0,19932.0,1043.0,2362.0,12.0,5.0,CDI,0
2975.0,35700.0,1162.0,1014.0,13.0,58.0,CDD,0
555.0,6660.0,361.0,573.0,20.0,13.0,CDD,0
555.0,6660.0,361.0,861.0,18.0,61.0,CDI,0
1452.0,17424.0,593.0,6381.0,28.0,60.0,CDD,1
1026.0,12312.0,508.0,2039.0,15.0,8.0,CDD,1
1912.0,22944.0,628.0,6504.0,27.0,23.0,CDI,0
2145.0,25740.0,921.0,9718.0,24.0,169.0,CDI,0
884.0,10608.0,534.0,9464.0,34.0,15.0,CDI,0
1452.0,17424.0,856.0,7890.0,27.0,94.0,CDD,0
555.0,6660.0,361.0,1887.0,21.0,10.0,CDI,0
805.0,9660.0,519.0,522.0,10.0,118.0,CDI,0
1231.0,14772.0,609.0,2856.0,16.0,69.0,CDI,0
1912.0,22944.0,593.0,5300.0,25.0,174.0,CDI,0
555.0,6660.0,361.0,679.0,20.0,41.0,CDI,0
1231.0,14772.0,466.0,10813.0,19.0,75.0,CDI,0
884.0,10608.0,575.0,1163.0,16.0,58.0,CDI,0
1661.0,19932.0,736.0,2362.0,12.0,23.0,CDI,0
2351.0,28212.0,702.0,5543.0,20.0,81.0,CDI,0
805.0,9660.0,523.0,1635.0,19.0,145.0,CDI,0
2351.0,28212.0,1280.0,13127.0,25.0,3.0,CDI,0
2351.0,28212.0,951.0,11105.0,28.0,80.0,CDI,0
1452.0,17424.0,743.0,4867.0,13.0,24.0,CDI,0
2645.0,31740.0,833.0,14760.0,29.0,188.0,CDI,0
1452.0,17424.0,523.0,8069.0,19.0,71.0,CDI,0
1026.0,12312.0,579.0,3409.0,21.0,4.0,CDD,0
805.0,9660.0,523.0,3409.0,23.0,169.0,CDI,0
1912.0,22944.0,595.0,1740.0,13.0,45.0,CDI,0
805.0,9660.0,488.0,2039.0,16.0,97.0,CDD,0
621.0,7452.0,404.0,892.0,16.0,10.0,CDI,0
621.0,7452.0,404.0,756.0,18.0,319.0,CDI,0
678.0,8136.0,441.0,1773.0,24.0,10.0,CDD,0
3189.0,38268.0,1185.0,8846.0,24.0,41.0,CDD,0
1912.0,22944.0,579.0,3450.0,10.0,3.0,CDD,0
919.0,11028.0,597.0,991.0,10.0,35.0,CDD,0
1121.0,13452.0,689.0,1414.0,13.0,13.0,CDI,0
621.0,7452.0,404.0,873.0,21.0,22.0,CDI,0
2145.0,25740.0,928.0,6504.0,24.0,44.0,CDI,0
3942.0,47304.0,1394.0,12281.0,28.0,46.0,CDI,1
2094.0,25128.0,779.0,679.0,20.0,12.0,CDI,0
1763.0,21156.0,646.0,5496.0,20.0,14.0,CDI,0
805.0,9660.0,523.0,547.0,10.0,34.0,CDI,0
1231.0,14772.0,613.0,1442.0,15.0,36.0,CDI,0
1231.0,14772.0,499.0,3289.0,28.0,121.0,CDI,0
2771.0,33252.0,893.0,4776.0,23.0,220.0,CDI,0
1026.0,12312.0,505.0,7284.0,34.0,360.0,CDD,0
3942.0,47304.0,1378.0,6739.0,20.0,185.0,CDD,0
1231.0,14772.0,479.0,3266.0,25.0,156.0,CDI,0
621.0,7452.0,404.0,4812.0,10.0,110.0,CDI,0
1763.0,21156.0,1002.0,13047.0,34.0,91.0,CDI,0
1026.0,12312.0,467.0,4378.0,19.0,268.0,CDI,0
805.0,9660.0,503.0,8520.0,23.0,42.0,CDI,1
1026.0,12312.0,574.0,3237.0,14.0,16.0,CDI,0
555.0,6660.0,361.0,815.0,31.0,25.0,CDI,0
555.0,6660.0,361.0,536.0,13.0,27.0,CDI,0
555.0,6660.0,361.0,515.0,10.0,23.0,CDI,0
1026.0,12312.0,647.0,3420.0,26.0,127.0,CDI,0
555.0,6660.0,361.0,1553.0,18.0,11.0,CDI,0
2201.0,26412.0,673.0,679.0,20.0,5.0,CDI,0
2975.0,35700.0,920.0,6284.0,34.0,36.0,CDI,0
555.0,6660.0,361.0,2404.0,20.0,124.0,CDI,0
1912.0,22944.0,713.0,5683.0,28.0,74.0,CDD,0
3189.0,38268.0,1116.0,1092.0,20.0,20.0,CDD,0
1912.0,22944.0,993.0,959.0,16.0,71.0,CDD,0
2975.0,35700.0,1191.0,7284.0,34.0,160.0,CDD,0
555.0,6660.0,361.0,1210.0,15.0,7.0,CDI,0
1452.0,17424.0,733.0,1755.0,20.0,50.0,CDI,0
725.0,8700.0,471.0,5439.0,25.0,75.0,CDI,0
805.0,9660.0,523.0,6427.0,34.0,60.0,CDI,0
805.0,9660.0,486.0,4378.0,28.0,24.0,CDI,0
2351.0,28212.0,1243.0,1190.0,9.0,17.0,CDD,0
1661.0,19932.0,596.0,12236.0,25.0,35.0,CDI,0
695.0,8340.0,436.0,11784.0,34.0,55.0,CDI,0
621.0,7452.0,404.0,1635.0,23.0,157.0,CDI,0
1026.0,12312.0,488.0,12602.0,23.0,29.0,CDI,0
805.0,9660.0,523.0,526.0,10.0,113.0,CDI,0
555.0,6660.0,361.0,2652.0,21.0,101.0,CDI,0
1026.0,12312.0,667.0,3717.0,17.0,26.0,CDD,0
1661.0,19932.0,583.0,4378.0,33.0,67.0,CDI,0
805.0,9660.0,444.0,627.0,17.0,62.0,CDI,0
1026.0,12312.0,659.0,679.0,20.0,34.0,CDI,0
1912.0,22944.0,659.0,4023.0,23.0,32.0,CDD,0
2351.0,28212.0,880.0,2039.0,20.0,8.0,CDI,0
555.0,6660.0,361.0,4168.0,34.0,56.0,CDI,0
555.0,6660.0,361.0,532.0,10.0,51.0,CDI,0
2220.0,26640.0,742.0,2542.0,19.0,255.0,CDI,0
1026.0,12312.0,536.0,721.0,13.0,13.0,CDD,0
1564.0,18768.0,841.0,9115.0,24.0,13.0,CDI,0
1661.0,19932.0,741.0,10923.0,31.0,8.0,CDD,1
1152.0,13824.0,562.0,1672.0,18.0,50.0,CDD,0
2771.0,33252.0,1310.0,4108.0,15.0,237.0,CDI,0
1231.0,14772.0,555.0,815.0,17.0,80.0,CDD,0
805.0,9660.0,485.0,780.0,13.0,32.0,CDI,0
3426.0,41112.0,1022.0,3497.0,20.0,360.0,CDI,0
1231.0,14772.0,480.0,3526.0,18.0,51.0,CDI,0
2771.0,33252.0,946.0,7766.0,18.0,59.0,CDD,0
1026.0,12312.0,647.0,2870.0,23.0,33.0,CDI,0
621.0,7452.0,404.0,815.0,18.0,185.0,CDI,0
1026.0,12312.0,490.0,1534.0,21.0,56.0,CDI,0
555.0,6660.0,361.0,1606.0,31.0,33.0,CDD,0
1026.0,12312.0,646.0,5783.0,30.0,76.0,CDD,0
805.0,9660.0,501.0,8387.0,36.0,13.0,CDD,1
805.0,9660.0,486.0,1442.0,20.0,2.0,CDI,0
555.0,6660.0,361.0,502.0,10.0,10.0,CDI,0
2511.0,30132.0,953.0,10566.0,34.0,54.0,CDI,0
621.0,7452.0,404.0,8908.0,34.0,51.0,CDI,0
1771.0,21252.0,677.0,2362.0,12.0,7.0,CDD,0
1452.0,17424.0,686.0,8017.0,28.0,8.0,CDD,1
1661.0,19932.0,714.0,11511.0,34.0,24.0,CDI,0
1661.0,19932.0,646.0,8146.0,34.0,88.0,CDI,0
1231.0,14772.0,715.0,815.0,20.0,32.0,CDI,0
919.0,11028.0,535.0,8626.0,34.0,4.0,CDI,0
555.0,6660.0,361.0,2575.0,24.0,121.0,CDI,0
1231.0,14772.0,519.0,2039.0,20.0,43.0,CDI,0
555.0,6660.0,361.0,517.0,9.0,17.0,CDI,0
1912.0,22944.0,810.0,13691.0,25.0,177.0,CDI,0
1452.0,17424.0,602.0,3958.0,21.0,123.0,CDI,0
1452.0,17424.0,485.0,12602.0,35.0,25.0,CDI,0
805.0,9660.0,523.0,591.0,9.0,68.0,CDI,0
1231.0,14772.0,800.0,6799.0,34.0,132.0,CDI,0
884.0,10608.0,575.0,2313.0,23.0,139.0,CDI,0
1026.0,12312.0,667.0,756.0,15.0,48.0,CDI,1
555.0,6660.0,361.0,5496.0,34.0,250.0,CDI,0
805.0,9660.0,478.0,6942.0,30.0,56.0,CDI,0
1231.0,14772.0,800.0,2039.0,14.0,77.0,CDI,0
682.0,8184.0,443.0,4378.0,26.0,36.0,CDI,1
3942.0,47304.0,1217.0,14777.0,26.0,45.0,CDD,0
1231.0,14772.0,704.0,3581.0,18.0,15.0,CDD,0
1231.0,14772.0,800.0,8775.0,21.0,54.0,CDD,0
2145.0,25740.0,731.0,1794.0,9.0,25.0,CDD,0
805.0,9660.0,523.0,10951.0,14.0,7.0,CDD,0
1661.0,19932.0,714.0,5003.0,18.0,23.0,CDI,0
621.0,7452.0,404.0,881.0,10.0,6.0,CDD,0
555.0,6660.0,361.0,1680.0,21.0,16.0,CDI,0
805.0,9660.0,490.0,7284.0,34.0,65.0,CDI,0
805.0,9660.0,498.0,5300.0,20.0,56.0,CDD,0
1661.0,19932.0,814.0,2669.0,21.0,54.0,CDI,0
1912.0,22944.0,596.0,8399.0,24.0,102.0,CDI,0
899.0,10788.0,584.0,5300.0,21.0,17.0,CDI,0
2771.0,33252.0,1022.0,13545.0,34.0,279.0,CDI,0
2086.0,25032.0,679.0,6436.0,30.0,284.0,CDI,0
3426.0,41112.0,1113.0,4926.0,34.0,186.0,CDI,0
1452.0,17424.0,518.0,3958.0,20.0,209.0,CDI,0
1026.0,12312.0,513.0,3119.0,20.0,47.0,CDI,0
805.0,9660.0,523.0,6923.0,34.0,179.0,CDD,0
2771.0,33252.0,985.0,4378.0,20.0,103.0,CDI,0
555.0,6660.0,361.0,7284.0,34.0,49.0,CDI,0
1581.0,18972.0,582.0,4833.0,23.0,62.0,CDI,0
695.0,8340.0,452.0,7890.0,31.0,37.0,CDD,0
805.0,9660.0,523.0,4128.0,13.0,6.0,CDD,0
1912.0,22944.0,641.0,2313.0,20.0,7.0,CDI,0
1452.0,17424.0,573.0,4378.0,20.0,43.0,CDI,0
2771.0,33252.0,1038.0,8775.0,18.0,3.0,CDD,0
555.0,6660.0,361.0,2732.0,23.0,100.0,CDI,1
1231.0,14772.0,747.0,9804.0,34.0,284.0,CDI,0
555.0,6660.0,361.0,679.0,20.0,64.0,CDI,0
805.0,9660.0,499.0,1487.0,20.0,74.0,CDI,0
682.0,8184.0,443.0,1210.0,21.0,49.0,CDI,0
1661.0,19932.0,677.0,8839.0,36.0,107.0,CDI,0
695.0,8340.0,440.0,536.0,8.0,14.0,CDI,0
1231.0,14772.0,487.0,10782.0,34.0,19.0,CDI,0
1026.0,12312.0,547.0,679.0,20.0,21.0,CDI,0
1026.0,12312.0,576.0,959.0,16.0,8.0,CDI,0
805.0,9660.0,514.0,2203.0,26.0,360.0,CDI,0
621.0,7452.0,404.0,7284.0,34.0,171.0,CDI,0
1912.0,22944.0,571.0,2203.0,10.0,136.0,CDI,0
2351.0,28212.0,873.0,13545.0,34.0,39.0,CDI,0
1319.0,15828.0,490.0,1210.0,18.0,168.0,CDI,0
1026.0,12312.0,667.0,760.0,9.0,63.0,CDD,0
1661.0,19932.0,962.0,5300.0,20.0,6.0,CDI,1
899.0,10788.0,453.0,1649.0,26.0,70.0,CDI,0
805.0,9660.0,523.0,1773.0,20.0,53.0,CDI,0
1912.0,22944.0,538.0,2039.0,9.0,33.0,CDI,0
555.0,6660.0,361.0,7284.0,25.0,42.0,CDI,0
1912.0,22944.0,625.0,4655.0,15.0,57.0,CDI,0
1231.0,14772.0,619.0,10201.0,34.0,12.0,CDI,0
1026.0,12312.0,537.0,1814.0,21.0,6.0,CDD,0
1452.0,17424.0,607.0,7983.0,30.0,220.0,CDI,0
3942.0,47304.0,1286.0,2362.0,11.0,47.0,CDI,1
1356.0,16272.0,547.0,5517.0,20.0,185.0,CDD,0
899.0,10788.0,557.0,2870.0,14.0,78.0,CDI,0
919.0,11028.0,565.0,1428.0,13.0,96.0,CDI,1
1661.0,19932.0,722.0,4926.0,16.0,36.0,CDD,0
621.0,7452.0,404.0,815.0,21.0,39.0,CDI,0
621.0,7452.0,404.0,763.0,13.0,9.0,CDD,0
884.0,10608.0,469.0,9193.0,34.0,100.0,CDI,0
2351.0,28212.0,1025.0,3119.0,20.0,72.0,CDI,0
884.0,10608.0,543.0,2039.0,21.0,41.0,CDI,0
1231.0,14772.0,682.0,2856.0,18.0,45.0,CDI,0
1552.0,18624.0,612.0,7284.0,19.0,149.0,CDI,0
1026.0,12312.0,460.0,815.0,10.0,31.0,CDI,0
1331.0,15972.0,472.0,815.0,16.0,170.0,CDI,0
1231.0,14772.0,596.0,3327.0,36.0,329.0,CDI,0
1331.0,15972.0,511.0,605.0,9.0,42.0,CDD,1
805.0,9660.0,476.0,6347.0,34.0,111.0,CDI,0
555.0,6660.0,361.0,2039.0,23.0,342.0,CDI,0
805.0,9660.0,500.0,3237.0,16.0,25.0,CDI,1
1452.0,17424.0,785.0,9770.0,18.0,10.0,CDI,0
1026.0,12312.0,472.0,1395.0,18.0,16.0,CDI,0
2145.0,25740.0,755.0,1092.0,20.0,51.0,CDI,0
621.0,7452.0,404.0,2523.0,18.0,6.0,CDD,0
1576.0,18912.0,655.0,4879.0,13.0,62.0,CDD,0
805.0,9660.0,458.0,617.0,17.0,27.0,CDD,0
1231.0,14772.0,616.0,6365.0,19.0,76.0,CDI,0
1452.0,17424.0,658.0,2039.0,20.0,13.0,CDI,0
1026.0,12312.0,496.0,5683.0,21.0,105.0,CDI,0
1026.0,12312.0,667.0,5300.0,24.0,125.0,CDD,0
1912.0,22944.0,669.0,6717.0,20.0,109.0,CDD,0
1661.0,19932.0,609.0,914.0,21.0,64.0,CDD,0
3499.0,41988.0,1382.0,10201.0,24.0,310.0,CDI,0
3189.0,38268.0,1008.0,5196.0,36.0,43.0,CDD,0
1661.0,19932.0,713.0,1013.0,18.0,10.0,CDI,0
1026.0,12312.0,486.0,1565.0,20.0,82.0,CDI,0
1661.0,19932.0,878.0,1560.0,10.0,103.0,CDI,0
1912.0,22944.0,632.0,1092.0,20.0,46.0,CDI,0
1452.0,17424.0,897.0,1876.0,21.0,7.0,CDI,1
621.0,7452.0,404.0,4011.0,23.0,69.0,CDI,0
712.0,8544.0,463.0,6675.0,23.0,152.0,CDI,0
1758.0,21096.0,743.0,6504.0,18.0,71.0,CDI,1
805.0,9660.0,444.0,1560.0,36.0,46.0,CDI,0
1231.0,14772.0,745.0,573.0,20.0,36.0,CDD,0
1026.0,12312.0,531.0,2039.0,19.0,102.0,CDI,0
1026.0,12312.0,667.0,1297.0,14.0,103.0,CDI,0
908.0,10896.0,515.0,2487.0,19.0,14.0,CDD,0
1661.0,19932.0,768.0,3958.0,26.0,357.0,CDD,0
805.0,9660.0,523.0,4655.0,34.0,111.0,CDI,0
1121.0,13452.0,729.0,573.0,13.0,21.0,CDI,0
1026.0,12312.0,667.0,1336.0,18.0,14.0,CDI,1
805.0,9660.0,523.0,8520.0,24.0,113.0,CDI,0
621.0,7452.0,404.0,1001.0,9.0,160.0,CDI,0
2771.0,33252.0,1430.0,6616.0,24.0,71.0,CDI,0
2771.0,33252.0,1449.0,10642.0,34.0,63.0,CDD,1
1026.0,12312.0,667.0,2404.0,19.0,165.0,CDI,0
805.0,9660.0,523.0,6504.0,25.0,79.0,CDD,0
621.0,7452.0,404.0,5439.0,24.0,58.0,CDI,0
1912.0,22944.0,599.0,9921.0,20.0,30.0,CDD,0
2771.0,33252.0,1126.0,11784.0,34.0,49.0,CDD,0
1452.0,17424.0,912.0,4655.0,25.0,23.0,CDI,0
1452.0,17424.0,590.0,679.0,20.0,5.0,CDI,0
695.0,8340.0,452.0,3119.0,26.0,35.0,CDI,0
1026.0,12312.0,565.0,13545.0,33.0,131.0,CDI,0
695.0,8340.0,452.0,5132.0,24.0,40.0,CDI,0
1026.0,12312.0,563.0,13947.0,25.0,22.0,CDI,0
2771.0,33252.0,1103.0,2039.0,16.0,7.0,CDD,0
1231.0,14772.0,497.0,679.0,20.0,19.0,CDI,0
621.0,7452.0,404.0,743.0,20.0,48.0,CDI,0
2975.0,35700.0,1227.0,9819.0,25.0,88.0,CDD,0
805.0,9660.0,494.0,2575.0,24.0,117.0,CDI,0
